,nickname,userid,content,likecount,time,name
2364,空城旧梦里流浪老猫,427368291,这就让我等比较纠结了！该叫你姑娘还是叫你兄弟了！,39,2018-12-26 23:59:55,一个人的冬天
2365,Youaremyfaith,60448121,这才是一个歌手应该有的姿态，认认真真的做音乐。,1044,2015-12-03 12:18:48,不堪一击
2366,许晓鸣,63034385,当年梁博拿冠军的时候我还觉得这种没有实力的人怎么可以拿冠军？吉克隽逸，金志文那些多强啊。这几年下来，我忽然发现音乐的灵魂也许真的不是刻意营造的那种激昂奋进，而是能让你听了之后思考回味的声音,918,2015-12-04 11:07:18,不堪一击
2367,GS-27,55995356,终于来了，在微博听了好久，梁博是好声音4季以来我最喜欢的学员，长的像年轻的窦唯，音乐态度像许巍，支持梁博！希望你继续脚踏实地，做出好音乐给我们。加油，勿忘初心。,699,2015-12-03 12:04:50,不堪一击
2368,CSMIC,11856486,好听！好声音里最有实力的冠军！那英带出来的最没有争议的冠军！,410,2015-12-03 13:21:12,不堪一击
2369,科比柯南都姓柯,81801874,所有同期的学员都去商演赚钱，只有他回学校安安静静地做研究去了，我就相信这是一个不一样的歌手,322,2015-12-05 13:42:57,不堪一击
2370,耳朵遇见风,425637457,梁博是一片海，安静而澎湃。,316,2021-04-14 08:39:55,不堪一击
2371,bpkwon-,3662771,求梁博二专全部歌曲《迷藏》上线。,283,2015-12-03 11:45:47,不堪一击
2372,双星物语,47170708,梁博的歌有点神奇。这首和危险得突出感觉是，某一句是全曲灵魂核心，围绕这核心，歌曲段落的起承转合，是那么自然而循序渐进。直到那句，直抵人心。这首歌的灵魂就是:面对彼此的时候，我们都不堪一击。是整首乐曲灵魂与情感的爆发点。,248,2016-01-28 08:53:51,不堪一击
2373,LittleHeng恒,82410146,喜欢他面对音乐的松弛和投入，严谨有序，深情饱满……,231,2015-12-03 13:29:35,不堪一击
2374,vvhjuegeg,1630816,梁博的声音像年轻的汪峰，像清淡的许巍，像毛笔写出一道笔直的竖，平整又凛冽。,179,2015-12-10 17:01:05,不堪一击
2375,勇者二七,114378410,父亲去世的那天夜里循环了一整夜,159,2020-06-06 21:11:28,不堪一击
2376,Rokio,40886925,头一次和小秘书推荐的歌有心灵感应，看到歌名，我第一觉得这是梁博的歌，点进去一看果真是梁博的，不行，我得去买彩票。,155,2015-12-03 11:54:25,不堪一击
2377,廖希0506,2064561315,这个没必要(Maybe 要)的谐音梗听懂后又是另一首歌,151,2021-10-26 11:54:56,不堪一击
2378,帐号已注销,3709822,梁博的音乐和他性格一样，少年老成，不喜欢玩太多花样，像《危险》这样持偏硬摇滚的曲目，不是时下热闹拼贴的杂糅风格，纯粹而有力，电吉他弹拨出来的声音有80年代金属过度期间的那种明亮，有一种恍若隔世的回溯质感，SOLO和人声基本达成了一种互相衬托的平衡，硬朗却不躁，和内敛的感情比较一致。,139,2015-12-04 16:04:00,不堪一击
2379,茂腾腾,38663629,时常想起高中的那位姑娘，但爱不起没必要想起，显得自己不堪一击！,132,2015-12-03 12:43:07,不堪一击
2380,ShawnConcerto,31458710,跟女朋友谈了7年，马上要结婚了，她却对我说，我们不合适，然后就这样分开了。从来没想过有一天自己会应了这首歌，是非爱恨已无须再辩。我还是那么爱她，只是做什么都换不回她的心，只能祝福她了。以前让你忍受了我很久，对不起。我多么想平凡的过一生，你却生生赐给我一个刻骨铭心撕心裂肺肝肠寸断。,10753,2014-10-13 01:04:25,我爱你，再见
2381,感觉与否,96822453,“我一直觉得，爱情最残忍的地方在于，从它发生的最初就已经到达巅峰。那种怦然心动，那种想要收割对方的强烈欲望，那种迫不及待想要到达未来的期许，都在恋爱的开始就已经被预支，从此往后，再怎么走都是下坡路。”,8719,2016-06-01 01:07:52,我爱你，再见
2382,肖恩真的不姓肖,41667614,第一次恋爱失恋了感觉失去了全世界，第二次失恋感觉再也没有人能这么懂我，第三次伤心了几天就好了，走过那么多地方，见过形形色色的人，内心已找不到当初的悸动,7961,2014-12-04 04:36:21,我爱你，再见
2383,rainsoong,14086541,单是 我爱你 再见 这个5个字就够悲伤的了,3789,2015-01-13 16:08:09,我爱你，再见
2384,阳光上进有为青年,2939006,多年后再见到她的笑模样，是她的婚纱照，小女人的幸福满溢。这才恍然发觉，我们都已到了婚嫁的年纪。恭喜啊，你找到了归宿。我呢，还在路上，也许会一直在路上。祝一切安好。,2873,2014-11-27 01:39:20,我爱你，再见
2385,山阴路8楼的房东,46385777,她拒绝我后本来还以为我很悲伤，也想把故事写下来...结果看到大家都是相恋八年十年的女友结婚怀孕.....突然觉得我好普通没什么可写的...我好像也不是特别惨,2842,2015-05-09 12:46:32,我爱你，再见
2386,江有春,60197383,大张旗鼓的分开只是试探，真正的离开没有离别，悄无声息。,2827,2015-11-20 23:55:03,我爱你，再见
2387,ShawnConcerto,31458710,我上周和现任结婚啦。看到这条的帮我顶一下吧。过去的事儿就随风而去吧。感谢所有让我成为现在的我的故人和往事，遇见了就不说值得不值得，错过了就成全彼此做过客。珍惜眼前的所爱才是治愈之药。祝所有恋爱不顺的朋友也早日走出来，去到下一个永远吧！,2382,2016-11-23 16:12:03,我爱你，再见
2388,姚海松,5570469,“你爱我吗？”“爱！”“真的爱我吗？”“真的！”“有多爱？”“……就像死！”         ——唱片内页文案,2010,2016-03-17 13:13:59,我爱你，再见
2389,蜉蝣之翌,41224760,2005年1月5日，朴树低调举行婚礼后就渐渐淡出人们的视野，新娘是上海籍演员吴晓敏。新娘吴晓敏长相酷似周迅。我把周公子的《外面》和朴小姐的《我爱你，再见》放进同一个歌单，放在相邻的位置。我所能做的就这些，不谢。,1574,2016-02-14 19:45:25,我爱你，再见
2390,SLENS_,86294426,今天大学一个宿舍相处最好一个舍友走了。说好的站好最后一班岗，回到宿舍却发现隔壁空空的床铺。泪奔。前几天错过了和他这辈子最后一次打篮球的机会。现在就想听这首歌，也懂了这首歌不止是爱情。                                                               ---云南，昆明。写于2016年5月22日。,1356,2016-05-22 21:29:29,我爱你，再见
2391,别闹了啊,50667853,这是我大学时代最喜欢的歌，没有之一。但是我的感受和经验和大部分评论不一样。。听到这首歌时还是单身，但已经深深喜欢上，听一次心疼一次。于是下决心如果遇到爱情一定要用全力守护。然后大一开学的第一个月就遇到了现在的老婆。再次听到这首歌只有感慨。,796,2015-11-10 06:02:46,我爱你，再见
2392,Nideoooo,2192235,送给温格[撇嘴],558,2014-11-23 04:18:47,我爱你，再见
2393,该昵称说不可用,89558549,演唱会上，朴树说，爱要不顾一切,514,2017-12-11 13:15:50,我爱你，再见
2394,生活就是撕裂,10793355,厦门大学芙蓉隧道里的墙上有很多涂鸦，其中一副写着五个字“我爱你，再见”,440,2019-11-02 22:43:18,我爱你，再见
2395,建造隱形遊樂場,317086890,是但求其，在粤语中是随便的意思。 不是你的话，玫瑰给谁都一样都只是一束花的意思了,79756,2020-11-20 00:00:23,是但求其爱
2396,SJ世俊,3296420507,有人说听情歌久了就会发现，陈奕迅似乎是个绝缘体，几乎在每首歌里都演绎一个失恋者。可现实生活中的陈奕迅，却有着甜蜜的恋爱经历和幸福的婚姻生活。或许，陈奕迅唱苦情歌的初衷就是让年轻人们忆苦思甜，珍惜眼前人吧！,64567,2021-01-19 21:37:59,是但求其爱
2397,捕鹿-,323813824,你想我为了你而改变 却要我接受你的不变,49304,2020-11-20 00:23:53,是但求其爱
2398,Zh1hoho,1325013718,每天都要疼爱自己的女朋友！不能对她大声吼叫！不吵架，要是吵架我都会想到我会失去她会怎样！ 所以我很珍惜，我宁愿主动认错，主动和好！因为我珍惜有她在的每一天，男人嘛，认错没什么，最怕失去了来不及后悔！！！,42376,2020-11-20 00:22:11,是但求其爱
2399,橙子霖0,368454671,“是但求其，爱。”——“不是你的话，玫瑰给谁都一样都只是一束花的意思了。”“是，但求其爱。”——“玫瑰给你，但你不在意。”“是但，求其，爱。”——“藏在身后的玫瑰，期待报之以吻。”,26189,2020-11-20 00:34:45,是但求其爱
2400,我就比较幸运,531000476,“其实早睡两个小时并不会错过什么消息”,17296,2020-12-01 13:28:01,是但求其爱
2401,夏洛克的卷,64495728,是但啦~求其啦~諗咁多做乜啫！做人呢最紧要就係开心！,14770,2020-11-20 00:20:58,是但求其爱
2402,艾伦伦耶格尔,1673927541,1. 是但求其/爱：随随便便找个人来爱2. 是但/求其爱：随便吧，是我爱的就行3. 是/但求其爱：只想要我爱的人,14642,2020-11-25 06:45:40,是但求其爱
2403,云村大魔王,130289290,广东直男三大名言：是但、求其、你中意,12844,2020-11-20 11:32:18,是但求其爱
2404,陈琛cicy,246172591,不同的人或许可以从歌名中看到对爱情的不同理解：1. 是但求其/爱：随随便便找个人来爱2. 是但/求其爱：随便吧，是我爱的就行3. 是/但求其爱：只想要我爱的人,10048,2020-11-20 21:54:42,是但求其爱
2405,因为都会离开,2091486061,好喜欢张国荣的一句话:“如果有好感，那就是喜欢，如果这种喜欢经受住考验，那就是爱”,9753,2021-01-23 16:47:14,是但求其爱
2406,一朵雲下雨了,363168515,你可以大大方方的承认不喜欢 承认是新鲜感 坦诚一点 正常人都没想过纠缠 可惜你不说实话装深情,9499,2020-12-14 21:08:22,是但求其爱
2407,i阿洪,1907445811,原来爱意太明显 会把人推得更远,8213,2021-01-26 23:38:01,是但求其爱
2408,Sel_XO,1379671271,原来提分手的人也会哭啊,8070,2021-02-01 00:49:39,是但求其爱
2409,樂祝Y,1512030931,因为感觉不到爱 所以做了先逃跑的人,6566,2020-12-05 23:57:45,是但求其爱
2410,Ollie凹,60835022,七友，我爱的人，我以为，三人游，红玫瑰。备胎五部曲。,3904,2015-09-21 17:55:16,三人游
2411,帐号已注销,79712352,像这种歌众人皆知，如果评论少，一定是还有另一个版本。不信你搜搜看,2702,2015-12-19 21:10:55,三人游
2412,帐号已注销,79712352,还有二人游四人游呢  听过么，听过赞[强],1803,2015-12-18 18:30:26,三人游
2413,赛妃妃吖,1949895066,当你洗澡的时候 发现洗澡水 忽冷忽热 你就要明白 有人和你共用水资源了.,1347,2023-01-24 10:02:38,三人游
2414,拢龙宝贝我爱你,74399820,我发现我喜欢上了一个人，知道和他不可能 希望早点醒悟 估计明天就没有理由找你聊天了 怕喜欢你太明显 只能装作不经意有一搭没一搭的跟你聊天 我在你面前表现出的是一个网瘾少女吧 靠近男生 聊游戏比较容易套近乎 你果然笨笨的 看你呆呆的样子就知道 我怕我的热情过了头 收不了尾 [哀伤],818,2017-03-13 01:01:04,三人游
2415,冰岛财阀,3939596805,你只记得她斤斤计较 说话阴阳怪气 却忘了她瞒着家里人跑出来只为了见你一面,765,2023-01-13 12:32:36,三人游
2416,那你多喝点热水吧,260279967,我终于做到让你痛十倍来还我，但我也是真的离开你了。,669,2016-04-19 07:49:33,三人游
2417,鼻涕鼻涕鼻涕鼻涕,7901720289,我的赛博一生：莫名其妙被喜欢然后莫名其妙被丢掉 ​​​,660,2023-02-28 11:37:55,三人游
2418,蛋黄鼻鼻,587619030,一个人走完一整年咯 有种负重的轻松感,631,2022-12-28 00:34:49,三人游
2419,16ingT,3308330963,缘分本就稀薄寡淡 多是清尘浊水 后会有期,592,2023-01-03 19:56:09,三人游
2420,平平无奇龙,133899138,别随便给自己抹上悲壮的色彩，我们都知道备胎的命运是什么。请记住，绝大多数备胎——我说的是汽车上悬挂那种——备用期只有四年，四年之后就算没用过也要换。而那些极少数有幸被使用的备胎，一般也都只有一次短暂的使用机会，用过之后就要及时更换正式轮胎。没错，备胎永远不能变成正式轮胎。,585,2017-04-05 23:17:14,三人游
2421,彼得刘666,341859047,沸羊羊自我感动系列歌曲,482,2023-03-08 15:59:29,三人游
2422,sdnnny,591203999,日子都是崭新的 我们不要回头看,463,2022-12-29 00:36:54,三人游
2423,他予TA梦,51834703, 就算你的爱属于他了、就算你的手他还牵着,433,2015-05-24 23:07:41,三人游
2424,dearFu-,1509788498,你问我为什么不开心 我还没张嘴 眼泪先留了出来,414,2022-12-05 22:26:11,三人游
2425,杰斐酱,34888053,老轩迷才懂的歌，那时候轩仔还是在广州打拼的邻家大男孩，庆幸的是现在他还是这样,212,2015-01-05 12:08:42,声音
2426,hins9527,10066508,如今再听回《声音》，还是能感受到这个广州仔对音乐的无比真诚和热爱，也就他的声音能让我感觉到那份青春的单纯和对梦想的热忱。音乐不一定能让谁成为明星，只要你用了心，就有最真的感情！,136,2015-01-27 23:06:32,声音
2427,诗人樵夫,118998677,我们大广东高州中学广播团团歌[爱心],133,2016-11-29 14:35:20,声音
2428,loganzhong,3225186,在大家都喜欢周杰伦的那个黄金年代，我却对你的“声音”如此钟情，现在依旧是！,63,2016-04-12 14:41:25,声音
2429,yy雅鱼儿,495958404,广高广播团💗我爱你,51,2018-02-05 19:33:13,声音
2430,旧故里_cd4y,301927623,北北北笙来咯，很喜欢广播团这个温暖的大家庭，希望它越来越好。[亲亲],45,2018-02-17 10:59:26,声音
2431,花岗岩Hy2Zy,607873993,广高广播团，希望你们继续在周六带我们搞事情吧！[可爱]广高广播团里面个个都是人才，播音又好听！广播团艮好，你又艮叻，仲唔快来？,43,2018-02-17 23:20:24,声音
2432,正在睡觉的小阿布,268304427,广高广播团监制部报道,36,2018-02-14 14:28:40,声音
